140,25057,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,El Volcán,25001
141,25057,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Los Nogales,25001
142,25057,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Jesús Cabello,25001
143,25057,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Lomas de San Javier,25001
144,25057,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Colinas de San Francisco,25001
145,25057,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,La Herradura,25001
146,25057,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Los Nogales II,25001
147,25057,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Parajes de Oriente,25001
148,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Bellavista,25001
149,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Unidad habitacional,Francisco I Madero,25001
150,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Segovia Gil,25001
151,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Lázaro Cárdenas,25001
152,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Los Arcos,25001
153,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Lucio Blanco,25001
154,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Miravalle,25001
155,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,San Lorenzo Oriente,25001
156,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Luis Donaldo Colosio,25001
157,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Acueducto,25001
158,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Central,25001
159,25060,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Bellavista Mesa de Arizpe,25001
160,25065,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Huertas de San Lorenzo,25001
161,25065,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,15 de Abril,25001
162,25065,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Cerrada San Lorenzo,25001
163,25065,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Jesús Garcia Corona,25001
164,25065,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Patria Libre,25001
165,25065,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Nueva Reforma,25001
166,25067,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Quinta Valle,25001
167,25068,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Quinta Esmeralda,25001
168,25069,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Villa Universidad,25001
169,25069,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Valle de Lourdes,25001
170,25069,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Las Haciendas,25001
171,25070,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Landin,25001
172,25070,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Lomas de Guadalupe,25001
173,25070,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Lourdes,25001
174,25070,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Privada Obregón Sur,25001
175,25070,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Balcones de Landin,25001
176,25070,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Lomas de Landín,25001
177,25070,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Privada Rincón de Salazar,25001
178,25075,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,26 de Marzo,25001
179,25075,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Ferrocarrilero 7 de Noviembre,25001
180,25076,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Buenos Aires,25001
181,25077,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Los Balcones de Buenavista,25001
182,25077,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Valle Alto,25001
183,25080,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Eulalio Gutiérrez Treviño,25001
184,25080,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Girasol,25001
185,25080,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Parques de la Cañada,25001
186,25080,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Froylán Mier Narro,25001
187,25080,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Los Periodistas,25001
188,25083,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,El Refugio la Soledad,25001
189,25083,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Hacienda del Refugio,25001
190,25083,Coahuila de Zaragoza,Saltillo,Saltillo,Zona industrial,Parque Industrial la Angostura,25001
191,25083,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Sierra del Sur,25001
192,25083,Coahuila de Zaragoza,Saltillo,Saltillo,Equipamiento,Hacienda el Mimbre,25001
193,25083,Coahuila de Zaragoza,Saltillo,Saltillo,Zona industrial,Amistad Alianzas,25001
194,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Lomas del Sur,25001
195,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Valle de San Lorenzo,25001
196,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Estrella,25001
197,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Zona militar,69 Batallón de Infantería,25001
198,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Las Teresitas,25001
